ID,AGEB,Clee,NUE,RS,SCIAN,NCA,EPO,TV,NV,EV1,NEV1,EV2,NEV2,EV3,NEV3,NEK,LE,E,EP,NI,LI,TAH,NAH,TCC,NCC,NL,CP,CEF,NE,CM,NM,CMZ,NT,CE ,PW,LAT,LON,FiDENUE
3005403,1303,19046621211001851001000000U9,ODONTOLOGIA ESTETICA Y ESPECIALIZADA,NaN,621211,Consultorios dentales del sector privado,6 a 10 personas,AVENIDA,SANTO DOMINGO,CALLE,SAN ANDRES,CALLE,SAN BLAS,CALLE,SAN AGUSTÍN,1638,NaN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DE SANTO DOMINGO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,2,8180079336,DIANAESFRONCEDA@HOTMAIL.COM,NaN,25.75131293,-100.2582204,2010-07
3005437,1303,19046468213000081000000000U6,ESTETICA IRENE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,SAN JACINTO,CALLE,SAN MATEO,CALLE,SAN ISIDRO,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DE SANTO DOMINGO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,23,NaN,NaN,NaN,25.74799747,-100.2579836,2010-07
8830170,1303,19046812110016751000000000U7,ESTETICA MELISA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SAN ANDRES,CALLE,SAN PATRICIO,AVENIDA,SANTO DOMINGO,AVENIDA,DIEGO DÍAZ DE BERLANGA,101,NaN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DE SANTO DOMINGO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,NaN,NaN,NaN,25.75108892,-100.2575742,2019-11
3005412,1303,19046812110008321000000000U9,ESTETICA MONA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SAN MARCOS,AVENIDA,MAGUEYES,CALLE,SAN BLAS,CALLE,SAN JUAN,1526,A,NaN,NaN,0,NaN,COLONIA,VILLAS DE SANTO DOMINGO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,15,NaN,NaN,NaN,25.74944863,-100.2616033,2010-07
8830174,1303,19046812110016761000000000U6,ESTETICA PAOLA MICHELLECO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SANTO DOMINGO,CALLE,SAN ANDRES,CALLE,SAN BLAS,CALLE,SAN AGUSTÍN,0,SN,NaN,NaN,0,NaN,COLONIA,VILLAS DE SANTO DOMINGO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,2,8119154985,NaN,NaN,25.75127538,-100.2579754,2019-11
3005423,1303,19046812110001581000000000U5,ESTETICA UNISEX TERE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ANDADOR,CALLE,PICO DE ALMANZOR,CALLE,MONTE KENYA,AVENIDA,MAGUEYES,1500,A,NaN,NaN,0,NaN,COLONIA,LAS NUEVAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,8183309411,NaN,NaN,25.74733779,-100.262083,2010-07
3005485,1303,19046812110007851000000000U6,ESTETICA UNSEX LIZBETH,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,SANTO DOMINGO,CALLE,SAN ANDRES,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,SAN MARCOS,1800,NaN,NaN,NaN,19,19,COLONIA,VILLAS DE SANTO DOMINGO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,8117743609,NaN,NaN,25.75110084,-100.2569629,2010-07
2976632,1318,19046812110012451000000000U8,ESTETICA CYD,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MONTAÑAS ROCALLOSAS,CALLE,SIERRA DE LAGUNILLAS,CALLE,SIERRA DE LOS ÁNGELES,CALLE,SIERRA MILPILLAS,517,NaN,NaN,NaN,0,NaN,COLONIA,VILLA ESPERANZA,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,7,8182991185,NaN,NaN,25.747454,-100.2794717,2014-12
8626790,1318,19046812110016471000000000U2,ESTETICA DE KALA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,IZTACCIHUATL,CALLE,VALLE AZUL,CALLE,VALLE CENTRAL,CALLE,VALLE DEL PARQUE,200,C,NaN,NaN,NaN,NaN,COLONIA,VALLE DE LAS PUENTES,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,13,83836080,NaN,NaN,25.74651115,-100.2873284,2019-11
8775389,1318,19046812110018941000000000U2,ESTETICA M H,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CRISTINA LARRALDE DE TREVIÑO,CALLE,SIERRA IGUANA,CALLE,REPUBLICA MEXICANA,CALLE,SIERRA IGUANA,0,SN,CENTRO Y PLAZA COMERCIAL,PLANTA BAJA,0,NaN,COLONIA,VILLA ESPERANZA,CENTRO Y PLAZA COMERCIAL,PLAZA CRISTINA LARRALDE,SN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,1,NaN,NaN,NaN,25.74998672,-100.278993,2019-11
8633250,1322,19046812110018641000000000U8,ESTETICA ANGELA ROMERO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,VOLCAN DE TANCITARO,RETORNO,NINGUNO,CALLE,PICO DE AJUSCO,536,A,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES TERCER SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,30,19697818,NaN,NaN,25.74193457,-100.2811306,2019-11
3006961,1322,19046812110002091000000000U4,ESTETICA CAMERINO BY JAVIER JIMENEZ ORTEGA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,AVENIDA,REPUBLICA MEXICANA,CALLE,PULPITO,CALLE,PICO DE ORIZABA,411,A,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES TERCER SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,29,NaN,NaN,NaN,25.74155978,-100.2849686,2010-07
3006903,1322,19046812110005191000000000U9,ESTETICA COCO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,POPOCATEPETL,CALLE,NEVADO DE COLIMA,CALLE,SIERRA MOJADA,645,NaN,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES QUINTO SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,25,8183305790,NaN,NaN,25.74258863,-100.2791617,2010-07
7541079,1322,19046812110017681000000000U5,ESTETICA MOON NAILS Y LASHES,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,NEVADO DE COLIMA,CALLE,NEVADO DE TOLUCA,CALLE,NEVADO DE COLIMA,503,NaN,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES TERCER SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,24,8127480132,NaN,NaN,25.74249389,-100.2823626,2019-11
3006895,1322,19046812110003331000000000U3,ESTETICA NANCY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SIERRA DE SAN LAZARO,ANDADOR,NINGUNO,CALLE,POPOCATEPETL,CALLE,SIERRA DE LA PAILA,637,NaN,NaN,NaN,0,NaN,COLONIA,LAS PUENTES QUINTO SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,16,80570579,NaN,NaN,25.7442329,-100.2781621,2010-07
3006883,1322,19046812110001531000000000U0,ESTETICA ORALIA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SIERRA MILPILLAS,CALLE,SIERRA DE LOS ÁNGELES,CALLE,GENERAL FELIPE ÁNGELES,CALLE,MONTAÑAS ROCALLOSAS,602,NaN,NaN,NaN,0,NaN,COLONIA,FRANCISCO VILLA,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,NaN,NaN,NaN,25.7474983,-100.27853,2010-07
3006966,1322,19046812110009151000000000U9,ESTETICA SALON ISABELLA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,VOLCAN DE TANCITARO,CALLE,PULPITO,CALLE,PICO DE ORIZABA,553,NaN,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES TERCER SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,34,8183833162,NaN,NaN,25.74017314,-100.2809859,2010-07
3006938,1322,19046812110012521000000000U8,ESTETICA UNISEX ROSSY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,VOLCAN DE TANCITARO,RETORNO,NINGUNO,CALLE,PICO DE AJUSCO,514,A,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES TERCER SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,30,8184767267,NaN,NaN,25.74192082,-100.281968,2010-07
3006929,1322,19046812110006091000000000U0,ESTETICA URANIO ALTERNATIVO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,NEVADO DE TOLUCA,CALLE,NEVADO DE COLIMA,AVENIDA,LAS PUENTES,CALLE,NEVADO DE COLIMA,501,C,NaN,NaN,NaN,NaN,COLONIA,LAS PUENTES TERCER SECTOR,NaN,NaN,NaN,66460,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,24,8180571680,NaN,NaN,25.74269487,-100.2825771,2010-07
3029309,1341,19046812110013831000000000U0,ESTETICA C & C,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,AVENIDA,PALERMO,CALLE,CASA DE LAS MUÑECAS,CALLE,CASA DE MIEL,549,NaN,NaN,NaN,0,NaN,COLONIA,VALLE DE CASA BLANCA,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,11,8113441943,NaN,NaN,25.73304654,-100.2298149,2014-12
8830472,1341,19046812110016841000000000U6,ESTETICA PATY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CASA DEL MOLINO,CALLE,CASA DE LAS MUÑECAS,CALLE,CASA DE LAS ABEJAS,CALLE,CASA DEL PARQUE,0,SN,NaN,NaN,0,NaN,COLONIA,VALLE DE CASA BLANCA,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,6,NaN,NaN,NaN,25.73429761,-100.229592,2019-11
3029310,1341,19046812110000261000000000U5,ESTETICA VOGUE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,CALLE,CASA DE LAS TORRES,CALLE,CASA DE SICILIA,CALLE,CASA DE LA LUNA,600,NaN,NaN,NaN,0,NaN,COLONIA,RINCON DE CASA BLANCA SECT 2,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,16,NaN,NaN,NaN,25.7329449,-100.2294256,2010-07
3029303,1341,19046812110009941000000000U3,ILDA SALON ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,CALLE,CASA DE LAS MUÑECAS,CALLE,CASA DE LAS TORRES,CALLE,CASA DE MIEL,649,NaN,NaN,NaN,0,NaN,COLONIA,VALLE DE CASA BLANCA,NaN,NaN,NaN,66478,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,12,8112556692,NaN,NaN,25.73368944,-100.2278165,2010-07
8461918,1356,19046812110020541000000000U6,ESTETICA,ESTETICA ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LOS PINOS,CALLE,RIO LA SILLA,CALLE,RIO RAMOS,CALLE,RÍO GRIJALVA,221,B,NaN,NaN,NaN,NaN,COLONIA,VILLAS DE ORIENTE,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,52,NaN,NaN,NaN,25.72826846,-100.2410841,2019-11
7656893,1356,19046812110019751000000000U4,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,FUNDIDORES,CALLE,RIO PABLILLOS,CALLE,RIO GRANDE,CALLE,RÍO GUADALQUIVIR,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DE ORIENTE,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,21,8180104712,NaN,NaN,25.73055042,-100.2454021,2019-11
7656959,1356,19046812110019781000000000U1,ESTETICA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,RIO GRIJALVA,CALLE,RIO SENA,CALLE,RIO RAMOS,CALLE,RÍO BRAVO,219,NaN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DE ORIENTE,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,50,8121632630,NaN,NaN,25.7286318,-100.2419971,2019-11
8754343,1356,19046811192000701000000000U9,ESTETICA AUTOMOTRIZ,NaN,811192,Lavado y lubricado de automóviles y camiones,0 a 5 personas,AVENIDA,ORIENTE,AVENIDA,LONDRES,CALLE,RIO POTOMAC,CALLE,RÍO NILO,954,NaN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DE ORIENTE,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,45,81126817022,NaN,NaN,25.73074488,-100.242514,2019-11
3030853,1356,19046812110002151000000000U6,ESTETICA ELIDA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,RIO PANUCO,CALLE,RIO NAZAS,CALLE,RIO USUMACINTA,CALLE,RÍO SOTO LA MARINA,642,NaN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DE ORIENTE,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,12,NaN,NaN,NaN,25.73203245,-100.2423186,2010-07
3030868,1356,19046812110004141000000000U5,ESTETICA GABY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LONDRES,AVENIDA,CASA BLANCA,CALLE,RIO BALSAS,CALLE,RÍO PÁNUCO,535,NaN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DECASA BLANCA,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,8110219974,NaN,NaN,25.73247805,-100.239792,2010-07
3030872,1356,19046812110003161000000000U4,ESTETICA UNISEX CHELY S,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LONDRES,CALLE,RIO ORINOCO,CALLE,RIO LERMA,CALLE,RÍO USUMACINTA,1400,NaN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DE CASA BLANCA,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,15,8110416330,NaN,NaN,25.73155753,-100.2404811,2010-07
2978048,1356,19046812110012511000000000U9,ESTETICA UNISEX EBENEZER,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,CALLE,RIO PANUCO,AVENIDA,LONDRES,CALLE,RÍO BALSAS,506,NaN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DECASA BLANCA,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,8140402846,NaN,NaN,25.73315749,-100.240626,2014-12
2978033,1356,19046812110012881000000000U6,ESTETICA UNISEX ROCIO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ANTIGUO CAMINO A APODACA,AVENIDA,FUNDIDORES,CALLE,RIO HONDO,CALLE,RÍO GRANDE,489,NaN,NaN,NaN,NaN,NaN,COLONIA,VILLAS DE ORIENTE,NaN,NaN,NaN,66470,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,24,8183200878,NaN,NaN,25.73093988,-100.2464912,2014-12
7710151,1375,19046812110020391000000000U6,ESTETICA JIREH,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CARNICEROS,CALLE,APOLO,CALLE,BARRENDEROS,CALLE,ELECTRICISTAS,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,BLAS CHUMACERO,NaN,NaN,NaN,66473,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,48,8187082082,NaN,NaN,25.712475,-100.2275069,2019-11
9112708,1375,19046812110020761000000000U0,ESTETICA ROSY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,UNION,CALLE,DERECHO DE HUELGA,CALLE,21 DE MARZO,CALLE,ENRIQUE RANGEL,223,C,NaN,NaN,0,NaN,COLONIA,LA TALAVERNA CROC,NaN,NaN,NaN,66473,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,7,8114975227,NaN,NaN,25.71565124,-100.2258668,2019-11
7658214,1375,19046812110020291000000000U8,ESTETICA UNISEX,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,UNION,CALLE,ALFREDO JUAREZ C,CALLE,JOSE ALONSO PUENTE,CALLE,ENRIQUE RANGEL,223,B,NaN,NaN,0,NaN,COLONIA,LA TALAVERNA CROC,NaN,NaN,NaN,66473,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,5,NaN,NaN,NaN,25.71578219,-100.2266779,2019-11
3006496,1394,19046722219002731000000000U3,ESTETICA SIN NOMBRE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MARTIRES DE CHICAGO,CALLE,LEON XIII,CALLE,DAVID CANO,CALLE,ISAURO ALFARO,350,NaN,NaN,NaN,NaN,NaN,COLONIA,SANTA MARIA,NaN,NaN,NaN,66430,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,6,NaN,NaN,NaN,25.75251721,-100.2791069,2010-07
3027921,1407,19046812110007441000000000U6,ESTETICA UNISEX LAURA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,ARMIÑO,CALLE,PANDA,CALLE,FAISÁN,1714,NaN,NaN,NaN,0,NaN,COLONIA,AQUILES SERDAN FOMERREY 33,NaN,NaN,NaN,66449,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,6,8183822066,NaN,NaN,25.75408495,-100.2491065,2010-07
7563172,1407,19046812110019551000000000U8,ESTETICA UNISEX VERO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,PANDA,CALLE,LEOPARDO,CALLE,FAISÁN,1620,NaN,NaN,NaN,0,NaN,COLONIA,AQUILES SERDAN,NaN,NaN,NaN,66449,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,17,NaN,NaN,NaN,25.75360168,-100.2504138,2019-11
2975778,1407,19046812110013221000000000U4,ESTETICA YESSY,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FAISAN,CALLE,LEOPARDO,CALLE,RINOCERONTE,CALLE,PAPAGAYOS,0,SN,NaN,NaN,0,NaN,COLONIA,AQUILES SERDAN,NaN,NaN,NaN,66449,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,26,NaN,NaN,NaN,25.75283404,-100.2512977,2014-12
3027413,1426,19046812110002611000000000U9,ESTETICA DAVID AIR STUDIO,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FRANCISCO SEVERO,CALLE,CRISTOBAL HIDALGO,CALLE,JOSE MARIA CANAL,CALLE,MARIANO BALLEZA,203,NaN,NaN,NaN,NaN,NaN,COLONIA,VALLE DE SANTO DOMINGO FOMERREY 34,NaN,NaN,NaN,66447,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,25,NaN,NaN,NaN,25.74297589,-100.2603057,2010-07
8830163,1426,19046812110016741000000000U8,ESTETICA DI CAPELLI,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CHINACOS,CALLE,FRANCISCO SEVERO,CALLE,PASCACIO LUIS DE LETONA,CALLE,CRISTÓBAL HIDALGO,111,NaN,NaN,NaN,NaN,NaN,COLONIA,VALLE SANTO DOMINGO FOMERREY 34,NaN,NaN,NaN,66447,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,8186654075,NaN,NaN,25.74265711,-100.2590757,2019-11
9205170,1426,19046812110020861000000000U8,ESTETICA KARLA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CHINACOS,CALLE,FRANCISCO SEVERO,CALLE,PASCACIO LUIS DE LETONA,CALLE,CRISTÓBAL HIDALGO,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,VALLE SANTO DOMINGO FOMERREY 34,NaN,NaN,NaN,66447,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,31,NaN,NaN,NaN,25.74231315,-100.2591374,2019-11
3027421,1426,19046812110004921000000000U0,ESTETICA NEREIDA,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FRANCO OLMEDO,CALLE,CRISTOBAL HIDALGO,CALLE,30 DE JULIO,CALLE,JOSÉ MARÍA CHICO,NaN,SN,NaN,NaN,331,NaN,COLONIA,VALLE DE SANTO DOMINGO,NaN,NaN,NaN,66447,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,19,8180270470,NaN,NaN,25.74341293,-100.2582368,2010-07
8626855,1426,19046812110016501000000000U6,ESTETICA SIN NOMBRE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LORETO,CALLE,PASCACIO LUIS DE LETONA,CALLE,FRANCISCO SEVERO,CALLE,ROLDÁN,107,NaN,NaN,NaN,NaN,NaN,COLONIA,VALLE SANTO DOMINGO FOMERREY 34,NaN,NaN,NaN,66447,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,35,NaN,NaN,NaN,25.74238479,-100.2574197,2019-11
7540759,1426,19046812110017271000000000U5,ESTETICA SIN NOMBRE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CRISTOBAL HIDALGO,CALLE,ANTONIO BELAN,CALLE,NICOLAS NAVA,CALLE,MANUEL DE LA  PEÑA Y PEÑA,201,A,NaN,NaN,NaN,NaN,COLONIA,VALLE DE SANTO DOMINGO FOMERREY 34,NaN,NaN,NaN,66447,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,2,NaN,NaN,NaN,25.74527639,-100.2588972,2019-11
3027393,1426,19046812110001651000000000U6,ESTETICA SIN NOMBRE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PEDRO TABOADA,CALLE,FRANCISCO SEVERO,CALLE,JUAN DE ALDAMA,AVENIDA,DIEGO DÍAZ DE BERLANGA,207,NaN,NaN,NaN,NaN,NaN,COLONIA,VALLE DE SANTO DOMINGO,NaN,NaN,NaN,66437,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,16,8182723051,NaN,NaN,25.74382803,-100.2618409,2010-07
2976148,1430,19046812110013021000000000U8,ESTETICA D GREÑE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SAN ANDRES,CALLE,SANTO TOMAS,CALLE,SAN PEDRO,1257,NaN,NaN,NaN,NaN,NaN,COLONIA,BALCONES DE SANTO DOMINGO,NaN,NaN,NaN,66446,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,36,8181311104,NaN,NaN,25.73734753,-100.2658495,2014-12
7541272,1430,19046812110017981000000000U9,ESTETICA MAS AMOR,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SAN ANDRES,CALLE,SANTO TOMAS,CALLE,SAN PEDRO,1265,NaN,NaN,NaN,NaN,NaN,COLONIA,BALCONES DE SANTO DOMINGO,NaN,NaN,NaN,66446,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,36,NaN,NaN,NaN,25.73744897,-100.2656403,2019-11
8689049,1430,19046812110015711000000000U2,ESTETICA QUEENS,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SAN MATEO,CALLE,SAN ANDRES,CALLE,SAN PEDRO,1309,2,NaN,NaN,NaN,NaN,COLONIA,BALCONES DE SANTO DOMINGO,NaN,NaN,NaN,66446,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,32,8127618740,NaN,NaN,25.73793865,-100.2646988,2019-11
2976125,1430,19046812110012631000000000U5,ESTETICA SAX,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SAN FRANCISCO,CALLE,SAN MATEO,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,SAN PABLO,NaN,SN,NaN,NaN,NaN,NaN,COLONIA,BALCONES SANTO DOMINGO,NaN,NaN,NaN,66446,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,18,8120749012,NaN,NaN,25.74059875,-100.2654539,2014-12
9082548,1430,19046812110020621000000000U6,ESTETICA SIN NOMBRE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SAN JUAN,CALLE,SAN SANTIAGO,CALLE,SAN MATEO,CALLE,SAN JUDAS TADEO,1298,NaN,NaN,NaN,NaN,NaN,COLONIA,BALCONES DE SANTO DOMINGO,NaN,NaN,NaN,66446,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,27,8121060525,NaN,NaN,25.73891921,-100.2637627,2019-11
7541268,1430,19046812110017971000000000U0,ESTETICA SIN NOMBRE,NaN,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SAN ANDRES,CALLE,SANTO TOMAS,CALLE,SAN PEDRO,1239,NaN,NaN,NaN,NaN,NaN,COLONIA,BALCONES DE SANTO DOMINGO,NaN,NaN,NaN,66446,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,36,NaN,NaN,NaN,25.73716872,-100.2666044,2019-11
7541222,1430,19046812110017881000000000U1,NAIS MILOVAT ESTETICA DE UÑAS,NIAIS MILOVAT ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SANTO TOMAS,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,SAN PEDRO,1211,NaN,NaN,NaN,NaN,NaN,COLONIA,BALCONES DE SANTO DOMINGO,NaN,NaN,NaN,66446,19,NUEVO LEÓN   ,46,San Nicolás de los Garza,33,NaN,NaN,NaN,25.73713682,-100.2674079,2019-11
