,AGENT.ID_x,ClientID,AGENT.ID_y
4757100,27914,461776,30292
4757140,18746,461804,15324
4757270,12061,461907,17278
4757366,15974,461982,24377
4757798,16895,462351,26333
4757897,9732,462423,21662
4757905,20547,462425,12058
4757949,15372,462460,13500
4758060,29853,462541,2966
4758266,22721,462689,6569
4758302,13075,462708,9403
4758312,15246,462715,22454
4758523,16884,462889,8556
4758790,7832,463119,3177
4758874,11199,463179,17812
4759069,20250,463330,29054
4759080,3538,463338,24502
4759348,23278,463551,17278
4759374,6352,463567,22892
4759440,19537,463615,24004
4759474,21220,463646,6510
4759494,3036,463663,21847
4759654,20920,463796,9915
4759674,19416,463800,12016
4759778,20073,463882,26434
4759804,19416,463901,22848
4759821,16483,463911,7004
4759896,13366,463968,11527
4759920,17700,463986,4833
4760153,29855,464168,11351
4760289,10776,464286,25401
4760303,20920,464292,12016
4760384,17700,464351,26799
4760399,14768,464356,2420
4760443,10676,464391,4880
4760458,12919,464403,11473
4760491,20920,464427,22434
4760530,14333,464460,9874
4760552,20920,464476,22434
4760607,19741,464516,24975
4760659,9191,464553,10157
4760957,1069,464794,5186
4761197,21221,464992,24828
4761231,30495,465023,22205
4761571,3997,465283,23164
4761627,2060,465324,4266
4761665,17495,465356,26740
4761725,15003,465410,26434
4761780,18548,465452,773
4761817,21625,465479,4833
4761863,16464,465516,26504
4761888,16483,465535,7004
4761906,18731,465547,967
4761943,12632,465573,30427
4761968,8021,465594,22079
4762192,8250,465787,18487
4762268,30292,465847,17278
4762370,7337,465921,24616
4762382,18928,465927,2216
4762394,18537,465936,6006
4762413,5910,465952,21662
4762644,9526,466138,15011
4762696,20920,466183,23743
4762706,19639,466186,27037
4762947,10600,466373,30282
4763077,20065,466474,13526
4763085,23278,466478,24828
4763100,18750,466486,26105
4763112,11088,466494,18356
4763224,20411,466587,9410
4763243,21122,466602,6510
4763517,10475,466833,5293
4763799,16579,467067,18356
4764065,18639,467297,23242
4764070,1227,467299,26762
4764088,25350,467313,21627
4764225,19574,467419,8258
4764259,21623,467444,3453
4764365,16483,467538,7004
4764409,18100,467573,26442
4764478,20961,467624,24377
4764673,17831,467775,26543
4764686,18107,467785,25163
4764844,17700,467916,23944
4764874,12698,467940,25958
4764901,13582,467961,27659
4764931,6464,467984,17278
4765028,5830,468053,14353
4765075,28415,468093,24986
4765113,15612,468118,21662
4765168,16602,468155,4641
4765249,15169,468229,25957
4765350,15792,468302,24816
4765499,7433,468421,19693
4765684,16576,468561,14590
4765735,18713,468603,30292
4765838,3206,468674,25491
4765879,18219,468709,11026
4765897,2134,468721,10134
4766020,18804,468820,6006
4766095,16684,468875,24377
4766176,12262,468938,10048
4766243,1563,468993,25534
4766266,21626,469010,28006
4766282,16483,469023,21856
4766475,1738,469180,492
4766564,1610,469256,15467
4766739,4944,469406,24523
4766822,23911,469476,15772
4766988,14077,469602,27532
4766996,16240,469606,26740
4767162,16758,469729,8556
4767273,13781,469819,21847
4767353,13429,469887,26755
4767365,14630,469895,23743
4767425,18009,469939,20383
4767559,9931,470055,15011
4767593,15569,470086,23441
4767694,15440,470157,24095
4767825,21089,470270,23769
4768033,16672,470433,25142
4768038,16557,470435,23218
4768237,19416,470604,8556
4768611,19833,470921,19419
4768660,11015,470964,21337
4768717,21219,471006,15142
4768733,20950,471019,29054
4768792,16635,471063,1048
4768912,11728,471168,3890
4769013,11413,471236,8556
4769194,8464,471389,8409
4769206,13947,471394,25842
4769271,8699,471441,18865
4769343,29545,471493,8401
4769363,15225,471507,10964
4769387,31164,471528,28115
4769516,4532,471633,25333
4769570,15169,471675,8409
4769639,9829,471728,25943
4769691,13088,471771,18225
4770306,3908,472281,22894
4770317,18691,472286,13956
4770428,18536,472382,26410
4770433,16024,472384,25393
4770534,8788,472456,15996
4770564,20728,472477,26410
4770632,21475,472536,24095
4770641,16602,472542,23944
4770677,17492,472575,24095
4771002,21270,472857,27032
4771628,16483,473371,28006
4771807,15974,473518,24377
4771845,17725,473541,709
4771891,20329,473572,28069
4771905,16483,473580,7004
4771922,16483,473591,21856
4772001,16884,473658,10268
4772073,16600,473709,22543
4772080,19417,473713,6510
4772104,21152,473726,26657
4772201,15169,473801,22168
4772278,9911,473853,9245
4772388,21037,473942,25393
4772454,7864,474002,12875
4772729,15169,474231,25272
4772754,21938,474246,25914
4773007,17132,474475,12611
4773145,8605,474589,18804
4773194,13230,474621,26166
4773215,21050,474639,13500
4773554,20454,474915,19280
4773658,6839,474995,25187
4773904,678,475192,30657
4773966,18944,475242,14458
4773989,11082,475256,7732
4774038,21236,475293,4833
4774077,21935,475326,27133
4774093,15786,475336,29920
4774294,21269,475513,25957
4774363,20177,475573,6510
4774522,20079,475687,24158
4774578,19537,475734,15805
4774685,20892,475812,24083
4774697,8506,475821,24450
4775185,14093,476221,21185
4775196,5569,476225,25807
4775284,16555,476289,14336
4775315,12820,476314,26740
4775333,17700,476325,26799
4775444,15428,476411,26297
4775617,17752,476551,10636
4775633,10719,476564,6098
4776165,16193,476991,17416
4776183,11814,477000,1793
4776194,27532,477008,17746
4776208,13031,477019,11968
4776282,19731,477075,15169
4776291,21623,477081,3453
4776511,8410,477259,28006
4776768,6060,477460,2986
4776910,17825,477581,13534
4777038,21841,477682,25333
4777131,30854,477757,26266
4777214,13498,477831,11050
4777238,14506,477852,21856
4777548,21739,478109,4833
4777658,19731,478192,25957
4777961,3412,478426,23964
4777978,18606,478440,4856
4777996,18874,478450,25957
4778040,21270,478473,25403
4778118,2932,478536,16086
4778157,9326,478568,18865
4778355,20428,478720,25252
4778413,17445,478763,18156
4778430,16783,478777,8556
4778445,29550,478789,26603
4778695,19003,478997,25076
4778703,6006,479001,6527
4778946,18449,479182,30292
4779020,16569,479230,16912
4779068,20515,479266,11230
4779107,13416,479293,26543
4779129,15828,479309,27230
4779251,16895,479410,24042
4779503,2621,479600,11348
4779513,10149,479606,26824
4779564,19731,479644,25272
4779615,9819,479689,6140
4779814,18944,479849,14458
4780051,21435,480047,24492
4780064,15761,480052,23402
4780078,15044,480063,21662
4780099,18606,480078,15668
4780110,15974,480086,24377
4780438,16555,480360,28210
4780583,7812,480478,25727
4780706,19264,480583,23152
4781072,13823,480871,21780
4781197,7810,480969,26696
4781409,27916,481139,29840
4781420,21110,481146,26333
4781520,12755,481221,21185
4781580,14143,481269,16542
4781710,15400,481381,23906
4781756,8630,481418,25758
4781903,15768,481550,26543
4782249,18434,481832,25997
4782322,1613,481889,20736
4782430,16426,481979,24377
4782538,10522,482063,26558
4782566,22174,482085,10811
4782641,18874,482148,28788
4782835,15401,482306,10101
4782861,18394,482326,17278
4782943,16884,482387,23141
4782983,14680,482424,9880
4783004,19612,482436,10067
4783072,19238,482495,2476
4783091,15044,482503,24377
4783116,10923,482522,22380
4783355,16558,482697,25957
4783398,19082,482733,6605
4783494,15275,482816,3309
4783634,21662,482927,6098
4783735,7126,483009,26932
4783794,15921,483056,22124
4783886,17822,483130,19064
4783913,12189,483140,8556
4783982,12179,483200,24377
4784016,20332,483225,24377
4784049,20587,483250,9766
4784114,21249,483303,16909
4784368,30153,483512,25163
4784681,10058,483756,30292
4784756,17769,483817,9511
4784762,19651,483820,18027
4784810,16119,483856,2420
4784880,16602,483914,30621
4784896,21809,483927,24861
4785043,11623,484052,18356
4785093,14684,484089,14146
4785103,13469,484096,24377
4785174,23218,484149,26211
4785300,29422,484248,23345
4785316,12857,484261,22792
4785436,19008,484357,26799
4785496,21539,484411,14971
4785596,16442,484481,26267
4785680,15768,484547,25142
4786067,17700,484873,24141
4786086,20071,484884,24819
4786162,17081,484941,17182
4786194,19537,484964,15805
4786264,14314,485016,27522
4786321,8579,485064,5825
4786355,31027,485092,26220
4786370,11193,485104,23623
4786482,20523,485198,15772
4786506,9411,485210,14630
4786817,21223,485449,14001
4786898,12949,485521,15060
4786934,16602,485548,23944
4786954,19574,485565,14594
4787058,17700,485651,30621
4787113,18415,485698,11348
4787310,10626,485856,20823
4787466,13010,485985,25457
4787520,13776,486030,26250
4787558,18859,486056,18700
4787807,17794,486260,21952
4787815,18434,486265,24095
4788136,19094,486529,8842
4788297,18219,486666,24377
4788347,19730,486704,26092
4788438,3612,486771,18030
4788487,11330,486811,30141
4788652,21662,486960,4109
4788692,16602,486987,23944
4788772,15243,487055,26740
4788839,21890,487110,25957
4788872,11026,487130,25393
4788886,10923,487134,11950
4788950,18219,487187,21662
4789297,18219,487456,10220
4789301,6628,487457,14085
4789307,8464,487460,22909
4789687,7832,487761,26689
4789704,16443,487771,27237
4789822,21269,487859,25957
4789950,20232,487963,14624
4790128,6118,488102,26899
4790257,11269,488204,9865
4790431,9317,488345,27635
4790448,16602,488359,19807
4790884,12126,488714,23755
4791137,3064,488934,27802
4791165,18000,488956,1393
4791224,30351,489005,26799
4792077,21406,489698,23623
4792105,3058,489720,14971
4792214,21147,489811,25393
4792285,19538,489870,25269
4792335,21268,489911,26292
4792350,14914,489923,27238
4792404,6830,489962,18408
4792410,18219,489965,1861
4792444,14867,489993,11026
4792508,1927,490042,26166
4792539,21509,490067,24184
4792559,19640,490084,1861
4792563,28030,490085,9284
4792582,23826,490094,27032
4792591,17445,490096,18156
4792723,21905,490197,19119
4792738,8464,490202,28788
4792806,6190,490255,23534
4792921,5126,490343,15173
4792935,20071,490347,26959
4792995,16602,490397,30621
4793011,18332,490410,8556
4793189,3735,490562,19918
4793363,13217,490697,10268
4793745,12954,490998,4109
4793912,1730,491135,26267
4793970,14253,491186,25957
4794168,18434,491332,9922
4794183,16558,491339,8409
4794282,17768,491415,8378
4794511,15768,491613,26267
4794549,28660,491638,25313
4794562,16763,491648,25393
4794596,21427,491676,10268
4794602,11153,491679,27430
4794662,8464,491726,26644
4794689,20246,491746,23567
4794789,13967,491816,27181
4794819,2357,491840,27714
4794827,3048,491845,25016
4794850,23623,491858,27247
4795161,21240,492096,23441
4795239,12129,492162,10067
4795297,10342,492208,20628
4795541,14893,492389,10268
4795734,20515,492555,24924
4795843,3416,492640,26416
4795895,10676,492680,7009
4795954,17822,492721,7141
4795997,17676,492755,24084
4796018,15615,492770,21185
4796036,19008,492779,26616
4796060,22417,492797,22601
4796182,14490,492897,21185
4796337,22430,493008,14621
4796358,20587,493019,25742
4796758,17445,493327,8464
4796799,9233,493359,4842
4796871,15086,493413,15142
4796880,2032,493419,14935
4796899,11153,493435,14106
4797139,29870,493630,27714
4797270,2874,493734,8213
4797437,1736,493871,26959
4797840,18878,494211,24985
4797905,21724,494267,25842
4797987,17390,494340,23128
4798326,5763,494619,21662
4798635,8464,494867,22909
4798948,7777,495116,26267
4798982,18921,495138,8840
4799012,19930,495159,27791
4799368,4572,495464,20684
4799930,8021,495932,8404
4799953,13582,495948,30158
4800030,16654,496004,12966
4800096,11068,496055,19710
4800143,27588,496090,3215
4800196,20503,496134,27277
4800200,21614,496135,11624
4800541,18735,496404,4254
4800547,5103,496407,14772
4800584,6269,496438,24583
4800624,12897,496466,15830
4800638,17840,496477,7004
4801092,20501,496850,26969
4801105,20778,496860,23623
4801397,7336,497110,23623
4801692,28120,497354,30427
4801727,16684,497380,2986
4801772,17884,497416,27243
4801868,11399,497491,27241
4802012,20891,497608,15141
4802183,14712,497743,24887
4802291,15086,497826,25241
4802391,14497,497906,27365
4802470,19348,497969,13526
4802865,15440,498295,9867
4802978,21268,498384,5692
4803050,18434,498433,6510
4803099,17445,498470,16558
4803332,8410,498651,23944
4803477,16579,498781,28131
4803823,21972,499070,18832
4803859,18865,499093,17278
4803947,15986,499168,15058
4804050,18063,499244,18143
4804190,17752,499363,11235
4804500,2959,499637,4593
4804525,16483,499659,7004
4804557,15526,499677,20841
4804713,17175,499821,21662
4804717,20250,499822,10876
4804728,11818,499830,27744
4804772,20909,499862,5176
4804874,4973,499955,25840
4804918,18548,499990,14594
4805003,11082,500063,9880
4805050,19003,500098,6510
4805205,21543,500225,6135
4805242,18434,500252,24095
4805272,16406,500273,18700
4805312,23100,500303,25823
4805338,16753,500319,6530
4805637,9548,500579,18029
4805703,11919,500633,17881
4805728,19537,500652,30439
4806097,21890,500966,22909
4806230,18623,501077,24828
4806306,19746,501129,12067
4806320,15818,501137,23867
4806435,2725,501229,15709
4806456,15748,501247,25142
4806642,6485,501403,24863
4806741,24060,501477,26645
4806925,16479,501612,18408
4806933,9732,501617,21603
4807025,18356,501696,25252
4807107,22167,501753,6889
4807219,10598,501838,24523
4807250,17445,501855,27032
4807439,28920,501996,20924
4807489,8557,502034,7187
4807623,18309,502132,17278
4807707,17940,502195,8556
4807818,17700,502288,4833
4807870,17445,502319,5457
4807975,3085,502405,14959
4808135,12832,502531,8404
4808184,9549,502562,26361
4808307,8296,502652,23025
4808379,9060,502712,18156
4808425,6270,502741,25163
4808569,16236,502858,26802
4808584,19792,502870,23623
4808844,3366,503085,25465
4808958,15789,503167,5466
4809050,10909,503229,29649
4809063,7728,503239,12036
4809090,20564,503262,6098
4809125,1736,503281,30439
4809140,23273,503292,19396
4809252,19746,503373,24083
4809314,16430,503423,27430
4809455,15400,503528,3453
4809513,16602,503577,24706
4809790,5573,503812,24492
4809881,4325,503894,6006
4809937,18735,503931,7753
4810368,20564,504283,12883
4810471,5830,504371,2044
4810481,15974,504373,12884
4810534,18735,504417,4254
4810739,28413,504583,21066
4811149,11767,504909,6510
4811260,11026,504995,24377
4811294,2044,505019,2930
4811571,16483,505251,7004
4811587,13276,505264,10268
4811620,1827,505282,25781
4811653,8903,505303,17812
4811938,19574,505534,27300
4812022,21525,505609,343
4812192,3086,505749,22901
4812222,19130,505773,8382
4812242,21209,505790,25983
4812256,30714,505798,23294
4812275,15974,505811,26740
4812457,11094,505951,17812
4812501,19742,505989,23944
4812590,16073,506069,1722
4812655,21857,506122,25910
4812858,29604,506278,21390
4812889,15316,506303,8556
4813030,10241,506408,21553
4813077,1167,506446,15805
4813115,17445,506481,8464
4813174,13326,506522,3288
4813187,20718,506532,26292
4813291,15793,506624,773
4813295,4914,506625,25896
4813356,14085,506674,10804
4813492,8506,506780,25637
4813499,31163,506784,13092
4814005,15511,507200,23022
4814189,20784,507342,7004
4814216,14781,507366,22805
4814261,10376,507402,6098
4814516,5023,507618,2875
4814620,23159,507709,12058
4814873,2948,507904,9766
4814890,17995,507918,25571
4814907,6293,507932,23623
4814943,28120,507957,30427
4815090,18344,508068,14117
4815204,9317,508164,25637
4815226,30621,508179,24918
4815260,20093,508203,24095
4815275,27773,508207,6569
4815341,23071,508261,20787
4815412,1826,508317,26543
4815436,4165,508335,1861
4815519,21713,508400,4242
4815603,17492,508475,12325
4815636,29161,508505,23215
4815716,12783,508564,24216
4815746,16602,508585,4833
4815759,13028,508595,23623
4815946,15005,508752,11026
4816091,13043,508870,18030
4816138,13823,508907,17386
4816223,15429,508961,27189
4816316,17777,509042,24743
4816390,361,509098,1393
4816446,19711,509148,18700
4816772,16180,509436,25199
4816803,21236,509461,7004
4816842,10993,509488,25987
4816862,18344,509505,17278
4817090,16558,509697,25272
4817171,10681,509750,14629
4817225,13364,509792,24095
