ID,Clee,Nombre de la Unidad Económica,Razón social,Código de la clase de actividad SCIAN,Nombre de clase de la actividad,Descripcion estrato personal ocupado,Tipo de vialidad,Nombre de la vialidad,Tipo de entre vialidad 1,Nombre de entre vialidad 1,Tipo de entre vialidad 2,Nombre de entre vialidad 2,Tipo de entre vialidad 3,Nombre de entre vialidad 3,Número exterior o kilómetro,Letra exterior,Edificio,Edificio Piso,Número interior,Letra interior,Tipo de asentamiento humano,Nombre de asentamiento humano,Tipo centro comercial,"Corredor industrial, centro comercial o mercado público",Número de local,Código Postal,Clave entidad,Entidad federativa,Clave municipio,Municipio,Clave localidad,Localidad,Área geoestadística básica ,Manzana,Número de teléfono,Correo electrónico,Sitio en Internet,Tipo de establecimiento,Latitud,Longitud,Fecha de incorporación al DENUE
6214958,19046812110012761000000000U0,ESTETICA PATY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,VALLECILLO,CALLE,EL MANZANO,AVENIDA,LAS TORRES,AVENIDA,LAS TORRES,1014,,,,,,COLONIA,LOS ANGELES 4 SEC,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1106,050,,,,Fijo,25.72817492,-100.2235575,2014-12
2975288,19046812110010251000000000U4,ESTETICA PELOS Y TIJERAS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JORGE GONZALEZ CAMARENA,CALLE,NANTES,CALLE,NIZA,CALLE,TOLON,,SN,,,,,COLONIA,HACIENDA EL ROBLE,,,,66414,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1727,025,8183531000,,,Fijo,25.76268215,-100.2782425,2014-12
8713253,19046812110014881000000000U4,ESTETICA PERLA SAUCEDA MAKUEP STUDIO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,RODAS,CALLE,PERICLES,CALLE,ANDROS,CALLE,TESALIA,,SN,,,,,COLONIA,VALLE DE SAN CARLOS,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1515,023,8123889600,,,Fijo,25.75194122,-100.2564121,2019-11
8626791,19046812110016481000000000U1,ESTETICA POLO,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,RIO CONCHOS,CALLE,ALFONSO DE LA GARZA GUERRA,PRIVADA,RIO SALADO,CALLE,HIGINIO RODRÍGUEZ,555,,,,,,COLONIA,HACIENDA LAS PUENTES,,,,66454,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1549,028,,,,Fijo,25.73694945,-100.2820674,2019-11
8689049,19046812110015711000000000U2,ESTETICA QUEENS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SAN MATEO,CALLE,SAN ANDRES,CALLE,SAN PEDRO,1309,2,,,,,COLONIA,BALCONES DE SANTO DOMINGO,,,,66446,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1430,032,8127618740,,,Fijo,25.73793865,-100.2646988,2019-11
2935099,19046812110012341000000000U1,ESTETICA REGIAS SALON,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FRAY BARTOLOME DE LAS CASAS,CALLE,PRIMERO DE ENERO,CALLE,FRAY JUAN DE ZUMARRAGA,CALLE,FRAY JUAN DE ZUMÁRRAGA,234,,,,,,COLONIA,EL ROBLE,,,,66450,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0184,039,8115350431,KARLY31LIZ@GMAIL.COM,,Fijo,25.74578229,-100.3041234,2010-07
3020432,19046812110007071000000000U1,ESTETICA REYNA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,MORENITA MIA,CALLE,FEDERICO CANTU,CALLE,LEONARDO NIERMAN,CALLE,DOCTOR ATL,,SN,,,2101,C,COLONIA,RESIDENCIAL ROBLE 2DO SECTOR,,,,66420,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1498,014,,,,Fijo,25.76515337,-100.2801317,2010-07
3035955,19046812110000481000000000U9,ESTETICA REYNA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,AVENIDA DE LA JUVENTUD,CALLE,PLAN DE SAN LUIS,CALLE,LICENCIADO ADOLFO LOPEZ MATEOS,CALLE,GUSTAVO DÍAZ ORDÁZ,115,,,,0,,COLONIA,DIAZ ORDAZ,,,,66480,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1229,027,8181347644,,,Fijo,25.71552687,-100.2729001,2010-07
3032133,19046812110004081000000000U3,ESTETICA RIKY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,DE LOS LIRIOS,CALLE,LAS FLORES,CALLE,CALZADA PROGRESO,CALLE,CALLE DEL ROBLE,423,,,,,,COLONIA,INDUSTRIAS DEL VIDRIO 3ER. SECTOR,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1619,022,,,,Fijo,25.71136844,-100.253177,2010-07
7540620,19046812110016981000000000U0,ESTETICA ROJAS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,PICO BOLIVAR,CALLE,PICO MISTI,AVENIDA,VESUBIO,CALLE,MONTE EVEREST,,SN,,,,,COLONIA,LAS PUENTES 10 SECT,,,,66465,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,038,,,,Fijo,25.73977339,-100.2711913,2019-11
3030945,19046812110004011000000000U0,ESTETICA ROMEL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LONDRES,CALLE,RIO BALSAS,AVENIDA,CASA BLANCA,AVENIDA,CASA BLANCA,,SN,,,,,COLONIA,VILLAS DE CASA BLANCA 3ER SECT,,,,66475,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1568,026,,,,Fijo,25.73231877,-100.239702,2010-07
9112708,19046812110020761000000000U0,ESTETICA ROSY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,UNION,CALLE,DERECHO DE HUELGA,CALLE,21 DE MARZO,CALLE,ENRIQUE RANGEL,223,C,,,0,,COLONIA,LA TALAVERNA CROC,,,,66473,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1375,007,8114975227,,,Fijo,25.71565124,-100.2258668,2019-11
2935182,19046812110012971000000000U5,ESTETICA ROU,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CENTRAL,CALLE,SALTILLO,CALLE,LINARES,CALLE,LAMPAZOS,825,,,,0,,COLONIA,CHAPULTEPEC,,,,66450,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1642,003,8110739729,,,Fijo,25.74322883,-100.2974625,2010-07
2978488,19046812110010101000000000U1,ESTETICA ROXX,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,OCTAVA,CALLE,CERRALVO,CALLE,PARQUE PONIENTE,CALLE,SÉPTIMA,103,,,,,,COLONIA,MIGUEL ALEMAN,,,,66470,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0786,023,8183645605,,,Fijo,25.71851804,-100.2251514,2014-12
8713578,19046812110015061000000000U2,ESTETICA SAHARA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ACEROS,AVENIDA,TUBACERO,CALLE,FUNDIDORA,CALLE,BIMBO,431,,,,,,COLONIA,TORRES DE SANTO DOMINGO,,,,66440,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,004,,,,Fijo,25.75289121,-100.2426843,2019-11
3032697,19046812110006411000000000U0,ESTETICA SALIERE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,UNION,CALLE,JASPE,CALLE,AVENIDA UNO,CALLE,SERPENTINO,1222,,,,,,COLONIA,PARQUE LA TALAVERNA,,,,66473,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1623,027,8117723211,,,Fijo,25.71726964,-100.2351604,2010-07
3026862,19046812110014131000000000U4,ESTETICA SALON DE ALE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROBERTO ESPINOZA VAZQUEZ,CALLE,LIBRADO RIVERA,CALLE,JUAN SARABIA,CALLE,YUGOSLAVOS,1900,,,,0,,COLONIA,PEDREGAL DE SANTO DOMINGO,,,,66444,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1055,016,,,,Fijo,25.73424769,-100.2649022,2010-07
3006966,19046812110009151000000000U9,ESTETICA SALON ISABELLA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,VOLCAN DE TANCITARO,CALLE,PULPITO,CALLE,PICO DE ORIZABA,553,,,,,,COLONIA,LAS PUENTES TERCER SECTOR,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1322,034,8183833162,,,Fijo,25.74017314,-100.2809859,2010-07
2977398,19046812110012821000000000U2,ESTETICA SANDRA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CUARTA AVENIDA,CALLE,10,CALLE,9,CALLE,PRIMERA  AVENIDA,261,,,,,,COLONIA,JARDINES DE AHANUAC,,,,66463,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,031,,,,Fijo,25.7334631,-100.2740039,2014-12
8689152,19046812110015731000000000U0,ESTETICA SANDRA SANCHEZ,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,JOSE NATIVIDAD MACIAS,CALLE,FRANCISCO J. MUJICA,CALLE,HECTOR VICTORIA,CALLE,JOSÉ INOCENCIO LUGO,600,,,,0,,COLONIA,UNIDAD LABORAL 1 SECTOR,,,,66440,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0998,001,,,,Fijo,25.74491075,-100.2530214,2019-11
7679331,19046812110015601000000000U5,ESTETICA SARAHI,ESTETICA SARAHI ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SALAMANCA,CALLE,TOLEDO,AVENIDA,LOS PINOS,CALLE,TOLEDO,1004,,,,,,COLONIA,LOS ANGELES,,,,66478,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0682,014,,,,Fijo,25.7292292,-100.2308524,2019-11
3026356,19046812110004131000000000U6,ESTETICA SARAHI MS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FRANCESES,CALLE,BULGAROS,CALLE,IRLANDESES,CALLE,CHIPRIOTAS,208,,,,,,COLONIA,CARMEN ROMANO DE LOPEZ PORTILLO (FOMERREY 27),,,,66444,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1125,014,8180572118,,,Fijo,25.72848139,-100.2739243,2010-07
8830175,19046812110016771000000000U5,ESTETICA SAREY,ESTETICA SAREY ,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,QUINTA AVENIDA,CALLE,6,CALLE,5,CALLE,SEGUNDA AVENIDA,0,SN,,,0,,COLONIA,JARDINES DE ANAHUAC,,,,66463,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1040,024,,,,Fijo,25.73478613,-100.2725046,2019-11
2976125,19046812110012631000000000U5,ESTETICA SAX,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SAN FRANCISCO,CALLE,SAN MATEO,AVENIDA,DIEGO DIAZ DE BERLANGA,CALLE,SAN PABLO,,SN,,,,,COLONIA,BALCONES SANTO DOMINGO,,,,66446,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1430,018,8120749012,,,Fijo,25.74059875,-100.2654539,2014-12
9193211,19046812110020881000000000U6,ESTETICA SENZOAL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,AVENIDA,PICO BOLIVAR,CALLE,MONTE EVEREST,CALLE,PICO MISTI,965,D,,,,,COLONIA,LAS PUENTES SECTOR 11,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1021,013,8112255307,,,Fijo,25.73788202,-100.2721127,2019-11
3006076,19046812110005701000000000U5,ESTETICA SHEER,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CORDILLERA CANTABRICA,CALLE,VOLCAN DE SANTA MARIA,CALLE,PICO DEL FUEGO,CALLE,SIERRA DE JUÁREZ,1137,C,,,0,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0540,050,,,,Fijo,25.73952163,-100.2676572,2010-07
3030941,19046812110005461000000000U6,ESTETICA SHIK,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CASA BLANCA,AVENIDA,LONDRES,CALLE,RIO SAN FERNANDO,CALLE,RÍO BALSAS,632,,,,,,COLONIA,VILLAS DE CASA BLANCA 3ER SECT,,,,66475,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1568,026,,,,Fijo,25.73236817,-100.2388678,2010-07
8713032,19046812110014711000000000U3,ESTETICA SIEMPRE BELLA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA MIXTECA,CALLE,SIERRA DE GUADALCAZAR,CALLE,SIERRA ENCANTADA,1231,,,,0,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0979,024,,,,Fijo,25.74299781,-100.2744595,2019-11
9082548,19046812110020621000000000U6,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SAN JUAN,CALLE,SAN SANTIAGO,CALLE,SAN MATEO,CALLE,SAN JUDAS TADEO,1298,,,,,,COLONIA,BALCONES DE SANTO DOMINGO,,,,66446,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1430,027,8121060525,,,Fijo,25.73891921,-100.2637627,2019-11
8713561,19046812110015051000000000U3,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PUERTO ANGEL,CALLE,RIO TACACHI,CALLE,RIO BALSAS,CALLE,CHILPANCINGO,420,,,,,,COLONIA,VICENTE GUERRERO,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0926,013,,,,Fijo,25.75853677,-100.2546481,2019-11
8829626,19046812110016651000000000U9,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CONSTITUCION FEDERAL,AVENIDA,VICENTE GUERRERO,PRIVADA,OAXACA,CALLE,OAXACA,,SN,,,,,COLONIA,VICENTE GUERRERO,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0926,032,8125675261,,,Fijo,25.75506899,-100.2519087,2019-11
8633053,19046812110018431000000000U4,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,GENERAL MARIANO ESCOBEDO,CALLE,GENERAL SIMON BOLIVAR,PRIVADA,SIMON BOLIVAR SUR,CALLE,GENERAL VICENTE GUERRERO,608,,,,,,COLONIA,SAN NICOLAS CENTRO,,,,66400,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0095,046,,,,Fijo,25.75445361,-100.2867619,2019-11
8626855,19046812110016501000000000U6,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LORETO,CALLE,PASCACIO LUIS DE LETONA,CALLE,FRANCISCO SEVERO,CALLE,ROLDÁN,107,,,,,,COLONIA,VALLE SANTO DOMINGO FOMERREY 34,,,,66447,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1426,035,,,,Fijo,25.74238479,-100.2574197,2019-11
7541268,19046812110017971000000000U0,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,CORDILLERA DE LOS ANDES,CALLE,SAN ANDRES,CALLE,SANTO TOMAS,CALLE,SAN PEDRO,1239,,,,,,COLONIA,BALCONES DE SANTO DOMINGO,,,,66446,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1430,036,,,,Fijo,25.73716872,-100.2666044,2019-11
7334816,19046812110019081000000000U6,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,9,CALLE,8,CALLE,16,CALLE,CATALUÑA,606,,,,0,,COLONIA,VILLAZUL,,,,66220,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0930,014,8110395929,,,Fijo,25.7556283,-100.3007368,2019-11
7541353,19046812110018081000000000U7,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,LA PALOMA,CALLE,PENSAMIENTO,CALLE,ALMA LLANERA,CALLE,LA CUMPARCITA,428,,,,0,,COLONIA,RESIDENCIAL ROBLE 1 SECTOR,,,,66414,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0875,005,,,,Fijo,25.76127245,-100.2767018,2019-11
9160385,19046812110020821000000000U2,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,APOLO,CALLE,TRABAJADORES CETEMISTAS,CALLE,CALIZA,CALLE,BASALTO,234,,,,,,COLONIA,PARQUES DE LA TALABERNA,,,,66473,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1638,026,,,,Fijo,25.71263755,-100.2284013,2019-11
2935307,19046812110004781000000000U8,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,SALTILLO,AVENIDA,CENTRAL,CALLE,INSURGENTES,CALLE,INSURGENTES,756,,,,,,COLONIA,CHAPULTEPEC,,,,66450,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1642,004,8115384109,,,Fijo,25.74281597,-100.2976716,2010-07
2975700,19046812110013951000000000U6,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ALHELI,CALLE,MIRASOL,CALLE,LUPINO,CALLE,CAMPÁNULA,113,,,,,,COLONIA,MIRAFLORES,,,,66410,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,138A,014,,,,Fijo,25.75590195,-100.2759195,2014-12
2975827,19046812110011871000000000U8,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CELOREY,CALLE,LADRILLERA,CALLE,TUBACERO,CALLE,FUNDIDORA,422,,,,,,COLONIA,NUEVO MEZQUITAL,,,,66440,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,007,,,,Fijo,25.75142412,-100.2437694,2014-12
2975835,19046812110010571000000000U5,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ANILLO PERIFERICO,CALLE,PEZ GATO,CALLE,NINGUNO,CALLE,MADERERA,428,A,,,,,COLONIA,JARDINES DEL MEZQUITAL,,,,66445,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0536,032,,,,Fijo,25.74964636,-100.2431107,2014-12
8433046,19046812110019451000000000U1,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LOS REALES,CALLE,SIEMPRE VIVA,CALLE,FERNANDO VII,CALLE,VILLA DEL SEÑOR,427,,,,,,COLONIA,LOS REALES,,,,66476,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1163,051,,,,Fijo,25.72384323,-100.2388648,2019-11
8505282,19046812110016301000000000U1,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,JUAN PABLO II,AVENIDA,LICENCIADO JORGE A. TREVIÑO,AVENIDA,CENTRAL,CALLE,ZONA,318,,,,,,COLONIA,CHAPULTEPEC,,,,66450,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1642,006,8110292346,KINIE_LP@HOTMAIL.COM,,Fijo,25.74382602,-100.2933522,2019-11
7540926,19046812110017521000000000U3,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,FRANCESES,CALLE,BULGAROS,CALLE,IRLANDESES,CALLE,CHIPRIOTAS,,SN,,,,,COLONIA,CARMEN ROMANO DE LOPEZ PORTILLO (FOMERREY 27),,,,66444,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1125,014,,,,Fijo,25.7284621,-100.2739965,2019-11
7540759,19046812110017271000000000U5,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CRISTOBAL HIDALGO,CALLE,ANTONIO BELAN,CALLE,NICOLAS NAVA,CALLE,MANUEL DE LA  PEÑA Y PEÑA,201,A,,,,,COLONIA,VALLE DE SANTO DOMINGO FOMERREY 34,,,,66447,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1426,002,,,,Fijo,25.74527639,-100.2588972,2019-11
3011573,19046812110008151000000000U0,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,20 CENTRO,CALLE,CENTRAL PONIENTE,CALLE,PONIENTE,CALLE,20 SUR,602,,,,,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1750,019,,,,Fijo,25.73496477,-100.2837715,2010-07
3006496,19046722219002731000000000U3,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,MARTIRES DE CHICAGO,CALLE,LEON XIII,CALLE,DAVID CANO,CALLE,ISAURO ALFARO,350,,,,,,COLONIA,SANTA MARIA,,,,66430,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1394,006,,,,Fijo,25.75251721,-100.2791069,2010-07
3021772,19046812110001241000000000U6,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PADRE MIER,CALLE,GENERAL SIMON BOLIVAR,CALLE,GENERAL TERAN,CALLE,GENERAL MARIANO ESCOBEDO,518,,,,,,COLONIA,SAN NICOLAS CENTRO,,,,66400,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0095,038,8113843201,,,Fijo,25.75503955,-100.2876397,2010-07
3027465,19046812110007741000000000U9,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ARTICULO 123,CALLE,FRANCISCO J. MUJICA,CALLE,ANTONIO DIAZ SOTO Y GAMA,CALLE,RAFAEL DE LOS RÍOS,527,,,,0,,COLONIA,UNIDAD LABORAL 1 SECTOR,,,,66440,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0998,006,8114657774,,,Fijo,25.74418621,-100.2542436,2010-07
3027393,19046812110001651000000000U6,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PEDRO TABOADA,CALLE,FRANCISCO SEVERO,CALLE,JUAN DE ALDAMA,AVENIDA,DIEGO DÍAZ DE BERLANGA,207,,,,,,COLONIA,VALLE DE SANTO DOMINGO,,,,66437,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1426,016,8182723051,,,Fijo,25.74382803,-100.2618409,2010-07
3038148,19046812110009451000000000U3,ESTETICA SIN NOMBRE,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,CORONEL JOSE MARIA SEGURA,CALLE,MANUEL DE LA  PEÑA Y PEÑA,CALLE,PEDRO TABOADA,CALLE,LUIS MALO,106,,,,,,COLONIA,VALLE DE SANTO DOMINGO FOMERREY 34,,,,66447,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,095A,023,8121991645,,,Fijo,25.74678985,-100.2582943,2010-07
2979884,19046812110010011000000000U2,ESTETICA SISTER SAREY,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,ROMULO GARZA,CALLE,ÁLAMO,CALLE,CIPRESES,CALLE,FRESNO,532,,,,,,COLONIA,HACIENDA LOS MORALES,,,,66495,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1623,006,8116500181,,,Fijo,25.72113035,-100.2309602,2014-12
2936389,19046812110001181000000000U4,ESTETICA SOFIA,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PRIMERA,CALLE,BENITO JUAREZ,CALLE,LICENCIADO PEDRO G. ZORRILLA MARTINEZ,CALLE,LUIS M. FARIAS,,SN,,,,,COLONIA,NUEVO PERIFERICO,,,,66423,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0945,017,8113916414,,,Fijo,25.75275708,-100.3020534,2010-07
3007013,19046812110006521000000000U6,ESTETICA SOL,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,AVENIDA,LAS PUENTES,CALLE,SIERRA DE LAS VIRGENES,CALLE,SIERRA GORDA,CALLE,SIERRA ENCANTADA,797,,,,0,,COLONIA,LAS PUENTES,,,,66460,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,0979,016,8110673135,,,Fijo,25.74502124,-100.273987,2010-07
2979855,19046812110010901000000000U4,ESTETICA STELARIS,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,PEINADORES,AVENIDA,UNION,CALLE,LAJA,CALLE,BASALTO,,SN,,,,,COLONIA,PARQUE LA TALAVERNA,,,,66473,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1638,011,8183942580,,,Fijo,25.71582651,-100.2287635,2014-12
7657987,19046812110020211000000000U6,ESTETICA STYLES,,812110,Salones y clínicas de belleza y peluquerías,0 a 5 personas,CALLE,ALPINISMO,CALLE,HERCULES,AVENIDA,MARIO J. MONTEMAYOR,CALLE,EXCULTISMO,733,,,,,,COLONIA,CIUDAD IDELA,,,,66490,19,NUEVO LEÓN   ,046,San Nicolás de los Garza,0001,San Nicolás de los Garza,1271,014,8119844816,,,Fijo,25.71006443,-100.2482245,2019-11
